,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
46,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Procreare (feat. Brunori Sas),4mdrhNaa6aVidv7TUJz8NA,https://p.scdn.co/mp3-preview/63c77aeacdb02012a287123f751253644049a2b5?cid=0c571addac5347aa9932ddc72e415d79,2022-08-01,"['italian alternative', 'italian indie pop']",31,0.592,0.366,-10.087,0.0432,0.761,0.0,0.0885,0.385,85.032,0,1,235653,pop
47,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Il mondo è come te lo metti in testa - Remastered 2022,15T4s9uLXOXutJMMxzyqbn,https://p.scdn.co/mp3-preview/cc3369b6d8a675f377f04bc1f953dc1ca350afcf?cid=0c571addac5347aa9932ddc72e415d79,2022-08-01,"['italian alternative', 'italian indie pop']",31,0.529,0.544,-6.577,0.0753,0.127,0.0,0.0827,0.326,78.073,10,0,182120,pop
48,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Time After Time - Vocal Version,4m6OC8u2rC6LMFtFWsME7d,https://p.scdn.co/mp3-preview/348750c0edeabf21e89bbfc9b9940b4497598449?cid=0c571addac5347aa9932ddc72e415d79,1956,"['cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",63,0.501,0.0454,-18.783,0.0388,0.938,3.76e-05,0.2,0.255,99.783,0,1,166760,jazz
49,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Il Mio Domani,4mJaCtUW9OsHsJ9eD8xmNL,https://p.scdn.co/mp3-preview/b7cfad502aead0c5565cd76bff9569a9c9257b77?cid=0c571addac5347aa9932ddc72e415d79,1962-10-23,"['cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",15,0.376,0.201,-12.878,0.0305,0.918,0.261,0.184,0.16,117.65,8,1,317240,jazz
50,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,So Che Ti Perderò,4PG5ZOiBy7nxQINHx24ALL,https://p.scdn.co/mp3-preview/966b09f3c4e15f1d783da4ebc57e2ea6e13837c0?cid=0c571addac5347aa9932ddc72e415d79,1962-10-23,"['cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",15,0.288,0.246,-12.675,0.0313,0.868,1.73e-05,0.248,0.244,85.84,0,0,253133,jazz
51,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Comptine d'Un Autre té,7zP20CANb26S52imHKKWEc,https://p.scdn.co/mp3-preview/7d737e76f58b64029a04d7cf0205a472eed0ffef?cid=0c571addac5347aa9932ddc72e415d79,2019-11-07,['piano cover'],60,0.391,0.11,-22.971,0.0434,0.97,0.931,0.108,0.198,98.834,2,1,149056,instrumental
52,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Adda venì baffone,0lKouyMGCrAkTgJV0qbfG8,https://p.scdn.co/mp3-preview/7855694d8c06df1d1cbc0aea42c1b5fc911db0dc?cid=0c571addac5347aa9932ddc72e415d79,2016-05-28,['indie napoletano'],36,0.862,0.671,-6.366,0.224,0.293,0.0,0.103,0.814,120.08,4,0,217510,indie
53,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Amore fermati,7tU0xSzV3kJOLSt70iLNi6,https://p.scdn.co/mp3-preview/46fff6308435988ddce86601cb222a677aca241a?cid=0c571addac5347aa9932ddc72e415d79,1963-01-01,['classic italian pop'],54,0.537,0.316,-6.182,0.0294,0.807,0.0,0.319,0.689,87.043,9,0,152571,pop
54,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Nate Smith Is the Ace of Aces,3p8Gxhqy3pzCU7BRfqhqPE,https://p.scdn.co/mp3-preview/942a465544846be42d40e66233ce172e4f28d383?cid=0c571addac5347aa9932ddc72e415d79,2020-07-24,['instrumental funk'],54,0.6,0.823,-10.531,0.0618,0.00926,0.893,0.547,0.874,105.849,11,1,137289,funk
55,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,The Yellow Jacket,7AD1bh1BMsojsTEMJqfURN,https://p.scdn.co/mp3-preview/c919aa168ee9a65eba002595b13a2be03c04585e?cid=0c571addac5347aa9932ddc72e415d79,2015-07-07,['modern funk'],41,0.599,0.718,-15.403,0.0374,0.292,0.912,0.138,0.221,113.998,2,1,364586,funk
56,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,New Guru,1iDxNtb7jleE8GqD4m81dA,https://p.scdn.co/mp3-preview/a3a8fc6ff6305012caf24a8b42ac56f10177e45e?cid=0c571addac5347aa9932ddc72e415d79,2022-12-30,"['ann arbor indie', 'funk rock', 'instrumental funk']",54,0.79,0.572,-9.072,0.176,0.02,0.0,0.152,0.745,132.531,6,0,204175,funk
57,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,L-O-V-E,4QxDOjgpYtQDxxbWPuEJOy,https://p.scdn.co/mp3-preview/be551a114a0425df1dc5d97d7ee45effea5eac19?cid=0c571addac5347aa9932ddc72e415d79,1965-01-11,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",75,0.425,0.373,-7.543,0.0801,0.686,0.0,0.077,0.663,78.231,4,1,155307,jazz
58,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Parigi,36aR1dzH12NKQDeDRSentd,https://p.scdn.co/mp3-preview/5f74858dc074cfbb192bc32ea035d7d863834c74?cid=0c571addac5347aa9932ddc72e415d79,1979,"[""canzone d'autore""]",36,0.472,0.171,-18.231,0.034,0.834,0.668,0.0879,0.608,82.798,2,0,168973,uncategorized
59,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,"Fiori rosa, fiori di pesco",51Z0G9wCaGl2pcBISoJu9x,https://p.scdn.co/mp3-preview/7668e0222bd9978faa1be9fabb1a413efcf5e710?cid=0c571addac5347aa9932ddc72e415d79,1970,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",53,0.442,0.379,-12.864,0.0375,0.646,0.0,0.0458,0.139,130.744,5,1,192267,pop
60,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Bridge,7D9DLTNVLE0JCCMKj3ii53,https://p.scdn.co/mp3-preview/121c2e1ca3c514c2f7c635ee8ca3b7d9c9bf83a5?cid=0c571addac5347aa9932ddc72e415d79,2018-10-17,[unknown],49,0.774,0.484,-9.952,0.0517,0.11,0.884,0.107,0.412,81.072,0,0,95536,uncategorized
61,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,The Rite of Spring,60S358YPLyic78SlA0t3pp,https://p.scdn.co/mp3-preview/9d5d25408d3101df85628bb021989a0c45ebddd0?cid=0c571addac5347aa9932ddc72e415d79,1971-06-15,"['jazz flute', 'jazz funk', 'smooth jazz', 'soul jazz']",6,0.412,0.343,-15.531,0.0552,0.929,0.739,0.064,0.0708,139.713,10,0,541867,jazz
62,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Tokyo's Delights - Rework Mix,2bQxkWX5FyoNWYwiVpgRgf,https://p.scdn.co/mp3-preview/90ffb0146b37e5cd87b5c4b01ecaec4e0a4b6028?cid=0c571addac5347aa9932ddc72e415d79,2019,[unknown],14,0.771,0.626,-7.827,0.0319,0.239,0.0184,0.0692,0.908,104.273,2,0,332598,uncategorized
63,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Johnny B. Goode - 2002 Remaster,5uPYEStMW3KsXnnLV7iCTw,https://p.scdn.co/mp3-preview/5ba5d79e46d359d99e55bec44f2a80b8df26944b?cid=0c571addac5347aa9932ddc72e415d79,1983,"['reggae', 'roots reggae']",66,0.749,0.849,-5.761,0.0544,0.0299,0.000168,0.115,0.959,145.169,4,0,244253,reggae
64,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Balla Ba,2DKZPAMk7EGSTjuInmNvZs,https://p.scdn.co/mp3-preview/6cb3705265e661b73776efd08c4dcf3e8f726958?cid=0c571addac5347aa9932ddc72e415d79,1977-04-15,['classic italian pop'],40,0.739,0.766,-7.838,0.127,0.183,0.0,0.104,0.814,128.023,7,1,236333,pop
65,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Tears in Heaven - Acoustic Live,3UqHlIBI771FNCiLY5MKrp,https://p.scdn.co/mp3-preview/f23b297ed50e1f3e0437bc3350dddf226b70b9ff?cid=0c571addac5347aa9932ddc72e415d79,1992-08-25,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",71,0.694,0.331,-13.0,0.0284,0.806,0.00235,0.707,0.458,79.055,9,1,280000,rock
66,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Cerco un uomo,7tJy22xDBueKtHRbO8rVVE,https://p.scdn.co/mp3-preview/be846360d567276a2470599e2fa564e16a7e46d6?cid=0c571addac5347aa9932ddc72e415d79,2007-04-27,[unknown],21,0.552,0.594,-9.743,0.375,0.235,3.25e-05,0.067,0.368,144.561,9,1,221040,uncategorized
67,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Vo Bate Pa Tu - Ao Vivo,77tgUzpubJpp81sHO62zLt,https://p.scdn.co/mp3-preview/4c816b1d4c030e3c3d0f70fff8e961cbc98b560c?cid=0c571addac5347aa9932ddc72e415d79,1974-05-17,"['bossa nova', 'mpb', 'samba', 'velha guarda']",33,0.672,0.549,-13.46,0.166,0.281,0.0738,0.725,0.695,165.41,4,1,210507,brazil
68,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,DREAMER,6j2AojKOLW867QDk2hEO5j,https://p.scdn.co/mp3-preview/0da99e620497d0b38d15025a03154046f3e522d7?cid=0c571addac5347aa9932ddc72e415d79,2022-11-09,['new french touch'],55,0.666,0.518,-11.449,0.115,0.51,0.0269,0.0924,0.218,122.97,9,0,339013,uncategorized
69,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,TERRITORY,2W3EgJst61RLZtPPm3EQim,https://p.scdn.co/mp3-preview/74043183bd01a0453dadc191e2f4def6e0451212?cid=0c571addac5347aa9932ddc72e415d79,2017-04-07,['new french touch'],72,0.563,0.44,-11.943,0.0822,0.286,0.683,0.269,0.213,120.009,9,0,276373,uncategorized
70,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Ma che mania - 2021 Remaster,3eQGQBwkxIcxjQX2hDmqIX,https://p.scdn.co/mp3-preview/9d8a71fea420f1aa285ce45ec8207e958df60ffb?cid=0c571addac5347aa9932ddc72e415d79,1982-04-19,"[""canzone d'autore"", 'canzone napoletana', 'classic italian pop', 'folk rock italiano', 'italian adult pop']",32,0.686,0.806,-7.281,0.0522,0.475,0.0419,0.062,0.824,114.717,6,0,203184,pop
71,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,L'interprete di un film,6j0oCR4YcG16Zm0NQ09Hjb,https://p.scdn.co/mp3-preview/ec875a704e3e56004d4e77bf4c96b12d997d5a37?cid=0c571addac5347aa9932ddc72e415d79,1977,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",31,0.731,0.615,-10.763,0.0448,0.0237,7.43e-05,0.0316,0.869,99.961,9,0,265053,pop
72,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Yo No Se Que Me Han Hecho Tus Ojos,53ALpqfDW4u0VgVNh6qcIP,https://p.scdn.co/mp3-preview/14e6d947ea804dde5e39d8cf6ca61a51ee40e305?cid=0c571addac5347aa9932ddc72e415d79,1929-02-25,"['orquesta tipica', 'tango cancion', 'vintage tango']",19,0.631,0.261,-8.626,0.173,0.992,9.29e-05,0.0976,0.623,86.945,2,0,208431,uncategorized
