,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,category,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
66,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,The Final Countdown,3MrRksHupTVEQ7YbA0FsZK,https://p.scdn.co/mp3-preview/eaa4589de811f47326f5a15013ed58bd62a9e96a?cid=0c571addac5347aa9932ddc72e415d79,1986,"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock', 'swedish melodic rock']",80,0.529,0.843,-6.908,0.0616,0.0628,0.000827,0.0608,0.188,117.662,6,0,310333,rock
67,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Losing Sleep,3IfkSEJVfevJKVPwWT9pJT,https://p.scdn.co/mp3-preview/452b8391f14dd8a074ca77db8246ebbd4506f02c?cid=0c571addac5347aa9932ddc72e415d79,2019-10-11,['edmonton indie'],56,0.716,0.838,-5.312,0.0594,0.0996,0.0,0.101,0.634,117.981,1,1,215757,indie
68,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,My Sharona,1HOMkjp0nHMaTnfAkslCQj,https://p.scdn.co/mp3-preview/5ef1f80be4197f4863d1e0f3f267259a97d26f15?cid=0c571addac5347aa9932ddc72e415d79,1979-01-01,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'soft rock']",76,0.586,0.7,-9.558,0.0363,0.0589,0.00125,0.0318,0.897,147.245,0,1,295400,rock
69,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Come On Eileen - Single Edit,6nWcEzyxDozQcmxMoNJtYx,https://p.scdn.co/mp3-preview/33413b567fcf367cc538874b5e33fd077b0d4b07?cid=0c571addac5347aa9932ddc72e415d79,2009-01-01,"['new romantic', 'new wave', 'new wave pop']",64,0.41,0.874,-4.286,0.0907,0.197,0.0,0.0843,0.824,107.08,0,1,205933,pop
70,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Running Up That Hill (A Deal With God) - 2018 Remaster,29d0nY7TzCoi22XBqDQkiP,,1985-09-16,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",35,0.625,0.533,-11.903,0.0596,0.659,0.00266,0.0546,0.139,108.296,10,0,300840,pop
71,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Expectations,3zz5tTc3Xx8ddH9usnNHT5,https://p.scdn.co/mp3-preview/ec633fb8965764ec06121c07e5cbbd44f41d3994?cid=0c571addac5347aa9932ddc72e415d79,2016-02-03,['edmonton indie'],53,0.627,0.881,-5.007,0.0367,0.171,0.00113,0.131,0.686,128.035,11,0,193533,indie
72,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Got My Mind Set On You - Remastered 2004,3OeUlriM0EZHdWleJtjoVr,,1987-11-02,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",19,0.767,0.854,-6.947,0.0426,0.465,2.03e-06,0.485,0.963,149.206,4,1,234653,rock
73,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,The Reflex - 2010 Remaster,60StghTk9dzZHrtd470zcp,https://p.scdn.co/mp3-preview/02dd07bd15a9d17e3b4693463381542e4022884a?cid=0c571addac5347aa9932ddc72e415d79,1983-11-21,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",55,0.602,0.941,-4.873,0.162,0.0521,0.0,0.173,0.723,126.143,9,0,329773,rock
74,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,In Stereo,09421B5SFr55s6bBfu28Rn,https://p.scdn.co/mp3-preview/e147470d061b4a240e7caedf38b33b947e7c3b9e?cid=0c571addac5347aa9932ddc72e415d79,2023-04-14,['edmonton indie'],54,0.69,0.847,-5.479,0.0394,0.125,0.000873,0.0866,0.903,114.972,9,0,203559,indie
75,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,It's My Life - 1997 Remaster,4jhsuQCUCJKA5f0bXb6XdJ,https://p.scdn.co/mp3-preview/3277aabb303efc9d8764e15148dd86e0a0b9a20c?cid=0c571addac5347aa9932ddc72e415d79,1984,"['melancholia', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']",74,0.627,0.802,-8.432,0.0348,0.197,0.784,0.404,0.867,126.283,0,1,232400,pop
76,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Running,4jMpvTFw3THJKjHLHZhyXc,https://p.scdn.co/mp3-preview/9d3e98b789f6eef07c355c004939004588239e6c?cid=0c571addac5347aa9932ddc72e415d79,2019-10-11,['edmonton indie'],56,0.719,0.744,-6.291,0.0342,0.0966,0.0017,0.0811,0.821,127.969,5,0,226921,indie
77,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Rebel Yell,4TIJ7zSBNejpoIPaWpWRKc,https://p.scdn.co/mp3-preview/07db3a3ea4fa92bf94cba38680ea4f8931a3f9d6?cid=0c571addac5347aa9932ddc72e415d79,1983-11-01,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",77,0.53,0.864,-4.948,0.061,0.000753,0.000459,0.354,0.484,166.312,4,0,288533,rock
78,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Don't Stop The Dance,2bTe1fvWK8mfjSP6NqXDzU,https://p.scdn.co/mp3-preview/afb2d403319b0a9e486f8d2d255d11dedb2cb034?cid=0c571addac5347aa9932ddc72e415d79,1985,"['glam rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'solo wave', 'sophisti-pop']",64,0.716,0.769,-5.931,0.0328,0.00707,0.78,0.165,0.975,127.32,9,0,259360,pop
79,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Summer Of '69,0GONea6G2XdnHWjNZd6zt3,https://p.scdn.co/mp3-preview/ab1adc7f4318917f3dd0362d0d855a64514b9fa8?cid=0c571addac5347aa9932ddc72e415d79,1984-11-05,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",86,0.508,0.834,-6.205,0.0386,0.0183,0.0,0.0732,0.774,139.131,2,1,216053,rock
80,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Try So Hard - Single Version,60uzpjoVbxYHnb1FmEmlvV,https://p.scdn.co/mp3-preview/7da8e87aa0a7cc08fa9837af7283421b81c733f6?cid=0c571addac5347aa9932ddc72e415d79,2021-09-03,['edmonton indie'],57,0.833,0.723,-4.722,0.0359,0.356,0.00878,0.0902,0.962,129.964,9,1,219027,indie
81,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Hungry Like the Wolf - 2009 Remaster,39lSeqnyjZJejRuaREfyLL,https://p.scdn.co/mp3-preview/2a75c1b7c9d5aa716edc8162b19da4d627e0be43?cid=0c571addac5347aa9932ddc72e415d79,1982-05-10,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",77,0.691,0.812,-7.772,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,0,1,220627,rock
