,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,category,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
0,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,No Scrubs,1KGi9sZVMeszgZOWivFpxs,https://p.scdn.co/mp3-preview/87c4c3435b531616e2d642009a18eb711f87be4e?cid=0c571addac5347aa9932ddc72e415d79,1999-02-23,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",84,0.743,0.675,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,8,0,214400,pop
1,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,I Want It That Way,47BBI51FKFwOMlIiX6m8ya,https://p.scdn.co/mp3-preview/4eec31d974fd622ac7858affd9759f2017dd87e4?cid=0c571addac5347aa9932ddc72e415d79,1999-05-18,"['boy band', 'dance pop', 'pop']",84,0.689,0.694,-5.83,0.027,0.257,0.0,0.148,0.482,99.039,6,0,213307,pop
2,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Say My Name,7H6ev70Weq6DdpZyyTmUXk,https://p.scdn.co/mp3-preview/bca92030911d3ac5208813cb47fdc40f30537ab9?cid=0c571addac5347aa9932ddc72e415d79,1999-07-27,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",80,0.713,0.678,-3.525,0.102,0.273,0.0,0.149,0.734,138.009,5,0,271333,pop
3,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Fantasy,6xkryXuiZU360Lngd4sx13,https://p.scdn.co/mp3-preview/1c23e1ae9b28c452b4d6f2ed4eea9f532dc13f0f?cid=0c571addac5347aa9932ddc72e415d79,1995-10-03,"['dance pop', 'pop', 'urban contemporary']",80,0.669,0.727,-7.588,0.0353,0.139,0.0,0.123,0.807,102.322,7,1,243493,pop
4,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,https://p.scdn.co/mp3-preview/774ab81029159a5ebb4ff45a1ec8dc7adc4b2da8?cid=0c571addac5347aa9932ddc72e415d79,1996-01-01,"['dance pop', 'girl group', 'pop']",84,0.768,0.864,-6.145,0.0324,0.101,0.0,0.162,0.891,110.008,11,1,173027,pop
5,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Bye Bye Bye,62bOmKYxYg7dhrC6gH9vFn,https://p.scdn.co/mp3-preview/be65bd81597e7c9689726b170a9b459e0b8a18ae?cid=0c571addac5347aa9932ddc72e415d79,2000-03-21,"['boy band', 'dance pop', 'pop']",75,0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,8,0,200400,pop
6,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Smooth Operator - Single Version,1Hv1VTm8zeOeybub15mA2R,https://p.scdn.co/mp3-preview/43f389ca63d0814eb6e316b42f13011d802373ff?cid=0c571addac5347aa9932ddc72e415d79,1994-10-31,"['british soul', 'sophisti-pop']",85,0.734,0.58,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,9,0,258693,pop
7,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Come on over Baby (All I Want Is You) - Radio Version,7A0apkTSTvMbSI7yplcmlh,https://p.scdn.co/mp3-preview/15909fde9cbd4ed0b24c188a421055fe1b6baf27?cid=0c571addac5347aa9932ddc72e415d79,1999,"['dance pop', 'pop']",68,0.829,0.915,-3.205,0.106,0.226,1.25e-05,0.246,0.779,118.903,8,1,203333,pop
8,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Maria Maria (feat. The Product G&B),3XKIUb7HzIF1Vu9usunMzc,https://p.scdn.co/mp3-preview/aeca3af8544ab78fef1485a06e5542b65ce00d66?cid=0c571addac5347aa9932ddc72e415d79,1999-06-15,"['blues rock', 'classic rock', 'mexican classic rock']",84,0.777,0.601,-5.931,0.126,0.0406,0.00201,0.0348,0.68,97.911,2,1,261973,rock
9,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Still D.R.E.,503OTo2dSqe7qk76rgsbep,https://p.scdn.co/mp3-preview/7a1ea34238e6d08c87fc17a5c7e30321d79a7aaa?cid=0c571addac5347aa9932ddc72e415d79,1999-11-16,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",86,0.816,0.775,-3.323,0.234,0.16,0.00031,0.0543,0.527,93.431,11,1,270587,rap
10,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Amber,51UtgWS4z1eMPuLQOzPtNH,https://p.scdn.co/mp3-preview/2b8a07b9c8d3db0d93cfcebce722d75324cadd32?cid=0c571addac5347aa9932ddc72e415d79,2004-06-08,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'nu metal', 'pop rock', 'rap rock', 'reggae fusion']",71,0.659,0.727,-8.638,0.0455,0.119,0.00427,0.1,0.748,166.163,4,0,211080,rock
11,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Blind,1pr9TZGOXeJUggIal1Wq3R,https://p.scdn.co/mp3-preview/7c2868a7b00e17f310b3366160f900749490d468?cid=0c571addac5347aa9932ddc72e415d79,1994-10-11,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",73,0.283,0.891,-8.165,0.178,0.00678,0.0038,0.159,0.226,92.049,2,1,258267,metal
12,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Gettin' Jiggy Wit It,0weAUscowxeqDtpCgtbpgp,https://p.scdn.co/mp3-preview/c16a2bdebb583a5af11ab642f7411b87e8f7f396?cid=0c571addac5347aa9932ddc72e415d79,1997-10-03,"['hip hop', 'pop rap']",76,0.881,0.874,-4.505,0.139,0.0175,1.14e-06,0.154,0.858,107.891,6,1,227933,pop
13,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,https://p.scdn.co/mp3-preview/174e01719c3b06ee1437cb13f892e539df14b6d1?cid=0c571addac5347aa9932ddc72e415d79,1999-01-12,"['dance pop', 'pop']",82,0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,0,0,211067,pop
14,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Miami,6e8Ou0wiqAzIpWb2eSxll8,https://p.scdn.co/mp3-preview/4c06f85cf92c5cb64ea1da5fa33be3f8b285b39d?cid=0c571addac5347aa9932ddc72e415d79,1997-10-03,"['hip hop', 'pop rap']",76,0.877,0.534,-6.178,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,1,1,197560,pop
15,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,If You Had My Love,3x4yV0hW5Ve3TKhFkXSqFn,https://p.scdn.co/mp3-preview/873ca6d53b1232d25b19410a8838b433ea81e026?cid=0c571addac5347aa9932ddc72e415d79,1999-06-01,"['dance pop', 'pop', 'urban contemporary']",67,0.68,0.625,-7.0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,11,0,266000,pop
16,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Zombie,7EZC6E7UjZe63f1jRmkWxt,https://p.scdn.co/mp3-preview/17be792bc7651304002a6dcea847087501c8305a?cid=0c571addac5347aa9932ddc72e415d79,1994-10-03,"['irish rock', 'pop rock', 'rock']",85,0.309,0.649,-8.994,0.035,0.0158,0.00591,0.367,0.312,166.915,7,1,306440,rock
17,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Waterfalls,6qspW4YKycviDFjHBOaqUY,https://p.scdn.co/mp3-preview/7fae23d7bb19a77d6c5552f385cc6f80534dfae7?cid=0c571addac5347aa9932ddc72e415d79,1994-11-15,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",78,0.769,0.505,-7.345,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,1,1,279507,pop
18,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Gangsta's Paradise,1DIXPcTDzTj8ZMHt3PDt8p,https://p.scdn.co/mp3-preview/1454c63a66c27ac745f874d6c113270a9c62d28e?cid=0c571addac5347aa9932ddc72e415d79,1995-11-07,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']",89,0.647,0.514,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,8,1,240693,rap
19,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,https://p.scdn.co/mp3-preview/6d366fc2ea5ec2146aebc3a6ace5687a87148ba8?cid=0c571addac5347aa9932ddc72e415d79,1999-02-22,"['alternative metal', 'nu metal', 'pop punk', 'pop rock', 'socal pop punk']",76,0.494,0.946,-2.757,0.0637,0.00129,0.0,0.398,0.741,103.408,4,1,169027,pop
20,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,https://p.scdn.co/mp3-preview/b1447b8d76183737ea2ebd10f70da6292904f833?cid=0c571addac5347aa9932ddc72e415d79,1999-06-01,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",85,0.434,0.897,-4.918,0.0488,0.0103,0.0,0.612,0.684,148.726,0,1,167067,punk
21,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,"Jumpin', Jumpin'",4pmc2AxSEq6g7hPVlJCPyP,https://p.scdn.co/mp3-preview/3aee9825783b667dd6677d58183fa0025fae8137?cid=0c571addac5347aa9932ddc72e415d79,1999-07-27,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",74,0.771,0.685,-4.639,0.0567,0.00543,0.00157,0.0537,0.683,88.997,1,1,230200,pop
22,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,https://p.scdn.co/mp3-preview/c0aa36744d3c682c8fa9e14a0b7128b5afaf5d60?cid=0c571addac5347aa9932ddc72e415d79,1995-10-03,"['dance pop', 'pop', 'urban contemporary']",76,0.65,0.531,-8.335,0.0364,0.457,0.0,0.249,0.487,78.946,4,1,258133,pop
23,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,It's Gonna Be Me,2AW37v0bDyuOzGP3XnmFuA,https://p.scdn.co/mp3-preview/cf9e81bb5eb8e54becbb4e62c6ce33f141fb07a1?cid=0c571addac5347aa9932ddc72e415d79,2000-03-21,"['boy band', 'dance pop', 'pop']",72,0.636,0.873,-4.672,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,0,0,192427,pop
24,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,"It Must Have Been Love - From the Film ""Pretty Woman""",6kvoHl80mfCVTv7XnZkjQn,https://p.scdn.co/mp3-preview/361fd8946cd20110a0267af87ef5b98ac1c6e7a9?cid=0c571addac5347aa9932ddc72e415d79,1990-05-20,"['europop', 'swedish pop', 'synthpop']",80,0.52,0.652,-6.655,0.0274,0.34,5.49e-05,0.256,0.722,80.609,5,1,258787,pop
25,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,https://p.scdn.co/mp3-preview/c98bff86083944b2b50af1b5dfb04279d5342cde?cid=0c571addac5347aa9932ddc72e415d79,1999-07-19,['latin pop'],80,0.622,0.807,-6.752,0.408,0.103,0.0,0.306,0.892,174.06,5,0,220293,pop
26,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Smooth (feat. Rob Thomas),0n2SEXB2qoRQg171q7XqeW,https://p.scdn.co/mp3-preview/ad700390ab14840d38fa5d96235bd07fec26253b?cid=0c571addac5347aa9932ddc72e415d79,1999-06-15,"['blues rock', 'classic rock', 'mexican classic rock']",74,0.609,0.923,-3.908,0.0338,0.16,4.73e-06,0.295,0.961,115.996,9,1,294987,rock
27,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Waiting for Tonight,5yaCquc7koPqtgj7v0lwHX,https://p.scdn.co/mp3-preview/87559abbb1522d6970d925bb11f178e6b2762ed7?cid=0c571addac5347aa9932ddc72e415d79,1999-06-01,"['dance pop', 'pop', 'urban contemporary']",68,0.695,0.945,-6.165,0.0418,0.00341,0.0727,0.103,0.84,125.013,10,0,246427,pop
28,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Bitter Sweet Symphony - Remastered 2016,57iDDD9N9tTWe75x6qhStw,https://p.scdn.co/mp3-preview/8b56a0a99ec6675ac20c4c9d69565897e510c491?cid=0c571addac5347aa9932ddc72e415d79,1997-09-29,"['britpop', 'permanent wave', 'rock', 'shoegaze']",83,0.356,0.917,-6.006,0.0479,0.0335,0.0,0.406,0.518,171.176,9,1,357267,pop
29,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Creep,1aWV3uY3SIEZVbmv45oFWS,https://p.scdn.co/mp3-preview/bb2d99ffae852b119fe4c0141e86dfdcb6ac4198?cid=0c571addac5347aa9932ddc72e415d79,1994-11-15,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",71,0.811,0.458,-9.688,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,5,0,268533,pop
30,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,https://p.scdn.co/mp3-preview/66a5cf0f69b1bb1e8930821881b71756151c5f68?cid=0c571addac5347aa9932ddc72e415d79,2000-05-16,"['dance pop', 'pop']",82,0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,95.053,1,0,211160,pop
31,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Livin' la Vida Loca,0Ph6L4l8dYUuXFmb71Ajnd,https://p.scdn.co/mp3-preview/efdd213308e7efa3d4e2f883cda1b2a059ab32a3?cid=0c571addac5347aa9932ddc72e415d79,1999,"['latin pop', 'mexican pop', 'puerto rican pop']",78,0.425,0.954,-3.756,0.0476,0.00414,0.0,0.0555,0.933,178.043,1,0,243160,pop
32,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Scar Tissue,1G391cbiT3v3Cywg8T7DM1,https://p.scdn.co/mp3-preview/5aa4aff376bccc73f7fa7df2954649e30a56c4b1?cid=0c571addac5347aa9932ddc72e415d79,1999-06-08,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",84,0.595,0.717,-4.803,0.0295,0.0779,0.00274,0.108,0.547,88.969,0,1,215907,rock
33,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Tearin' up My Heart - Radio Edit,594M0rqYMOo8BhMGEdoi5C,https://p.scdn.co/mp3-preview/05ed70d8a85555cb94bdbbc9843274d955690619?cid=0c571addac5347aa9932ddc72e415d79,1997-05-26,"['boy band', 'dance pop', 'pop']",62,0.686,0.915,-4.447,0.0364,0.0028,7.16e-06,0.233,0.796,110.054,7,1,211000,pop
34,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,I Try,5TAf4lnZCZTLlZHNZMLFLi,https://p.scdn.co/mp3-preview/48c1c7bdf2f8bb250d80fc123752dee589154b51?cid=0c571addac5347aa9932ddc72e415d79,1999-07-03,['neo soul'],75,0.593,0.642,-7.284,0.0299,0.313,0.000582,0.0804,0.736,76.403,2,1,239440,soul
35,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,https://p.scdn.co/mp3-preview/184d86f6c2b531830190011f00c5780fa7a2e1f2?cid=0c571addac5347aa9932ddc72e415d79,1991-03-12,"['alternative rock', 'athens indie', 'permanent wave', 'rock']",87,0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,9,0,268427,rock
36,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Black or White - Single Version,2Cy7QY8HPLk925AyNAt6OG,https://p.scdn.co/mp3-preview/2e642263af640afcfd751abbfef51b24cdcb3fd9?cid=0c571addac5347aa9932ddc72e415d79,2005-07-19,"['r&b', 'soul']",62,0.741,0.894,-3.826,0.0496,0.0814,0.0527,0.089,0.96,114.879,4,1,202853,r&b
37,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,November Rain,3YRCqOhFifThpSRFJ1VWFM,https://p.scdn.co/mp3-preview/98deb9c370bbaa350be058b3470fbe3bc1e28d9d?cid=0c571addac5347aa9932ddc72e415d79,1991-09-17,"['glam metal', 'hard rock', 'rock']",82,0.294,0.641,-9.316,0.0291,0.0163,0.22,0.112,0.226,79.759,11,1,536067,rock
38,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Thunderstruck,57bgtoPSgt236HzfBOd8kj,https://p.scdn.co/mp3-preview/788a028fa3a33141c817b1064e3159006edeaa8d?cid=0c571addac5347aa9932ddc72e415d79,1990-09-24,"['australian rock', 'hard rock', 'rock']",87,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,1,292880,rock
39,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,(You Drive Me) Crazy,1DSJNBNhGZCigg9ll5VeZv,https://p.scdn.co/mp3-preview/f71669328ef023ec65999d849141d41a323f21e4?cid=0c571addac5347aa9932ddc72e415d79,1999-01-12,"['dance pop', 'pop']",70,0.748,0.939,-4.288,0.0341,0.0534,0.0,0.32,0.96,104.001,0,0,198067,pop
40,3C64V048fGyQfCjmu9TIGA,90s HITS | TOP 100 SONGS,130,user,myplay.com,"The best of the 1990s classics, from TLC, Backstreet Boys, Destiny's Child, *NSYNC, Mariah Carey, Christina Aguilera, Britney Spears, Jennifer Lopez + more.",https://open.spotify.com/user/myplay.com,2124941,nineties,Pony,6mz1fBdKATx6qP4oP1I65G,https://p.scdn.co/mp3-preview/c4694c8eeac6ffc53603ae187d3d29c79c99a40d?cid=0c571addac5347aa9932ddc72e415d79,1999-10-08,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",74,0.749,0.605,-9.359,0.086,0.00186,0.0381,0.115,0.966,142.024,8,0,251733,r&b
