,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,category,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
125,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,And Away,0T98LB4oFq9R5HLibiOXio,https://p.scdn.co/mp3-preview/8e79d506b4b013b3ddc5db0a5d35c0e2ed383b39?cid=0c571addac5347aa9932ddc72e415d79,2023-01-27,['alternative ccm'],53,0.734,0.534,-9.175,0.0732,0.412,0.197,0.113,0.396,120.016,11,1,206500,alternative
126,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Feel,78Jq2XNpRHxVLUa9ROHgIX,https://p.scdn.co/mp3-preview/54a275ee26235895df10c21d555bfc415abfa50d?cid=0c571addac5347aa9932ddc72e415d79,2022-11-15,[unknown],52,0.646,0.681,-7.526,0.381,0.357,0.00709,0.147,0.27,122.023,10,1,271949,uncategorized
127,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Kuala Lumpur,2gK4qTOtzYQiiOW6I2bXj8,https://p.scdn.co/mp3-preview/60dcd4823beb7883b394472d8081488260ac0baa?cid=0c571addac5347aa9932ddc72e415d79,2022-05-20,['new french touch'],57,0.753,0.54,-8.857,0.0419,0.572,0.00152,0.121,0.233,104.075,3,0,182000,uncategorized
128,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Far Away,1zNr4vG0eDb9wpj6qsmKJX,https://p.scdn.co/mp3-preview/ed0d68563c080cb19cb696d9fe95d84182e086d1?cid=0c571addac5347aa9932ddc72e415d79,2022-03-16,['new french touch'],59,0.799,0.415,-12.865,0.144,0.667,0.217,0.111,0.0398,114.025,3,1,174748,uncategorized
129,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Satisfaction,36JXKRIYkJqJqGQRswwKvT,https://p.scdn.co/mp3-preview/f23a53dd4449c5736d8ce0c7c0cd4930f157aed0?cid=0c571addac5347aa9932ddc72e415d79,2022-06-28,[unknown],61,0.739,0.494,-11.595,0.113,0.219,2.4e-05,0.16,0.505,120.069,6,1,181500,uncategorized
130,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Kiss Me,6kYkyeZHXPOj4s5swBEgvu,https://p.scdn.co/mp3-preview/0ef58bec61fdb73dd6b680626bbece1d094caba1?cid=0c571addac5347aa9932ddc72e415d79,2023-01-17,[unknown],55,0.787,0.464,-9.836,0.0964,0.172,7.24e-06,0.394,0.247,99.99,2,1,147900,uncategorized
131,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Milk & Cookies,7CrnpAhoBu5LmqTjXaZ7mq,https://p.scdn.co/mp3-preview/19db3f61357814ad1ead15ef765b90f373144360?cid=0c571addac5347aa9932ddc72e415d79,2023-02-21,[unknown],52,0.683,0.525,-10.877,0.0446,0.64,0.21,0.174,0.0399,110.029,11,1,161727,uncategorized
132,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Rest Of My Life,03TeqvF26mItybhh9k3wPA,https://p.scdn.co/mp3-preview/f98f2de67f1a3bfe5615a583fdcb85ddf0479d6d?cid=0c571addac5347aa9932ddc72e415d79,2023-04-20,"['chill house', 'tropical house']",59,0.806,0.4,-11.391,0.063,0.417,0.00177,0.119,0.362,120.012,1,0,139010,house
133,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,One Moment,3sxTE3RhzENeD1ZwjDdsog,https://p.scdn.co/mp3-preview/4806e515c41ffb53c1b61f5022d9f43c76b6f6f0?cid=0c571addac5347aa9932ddc72e415d79,2022-05-17,[unknown],52,0.608,0.412,-12.838,0.0695,0.0788,1.15e-05,0.364,0.136,109.969,3,1,218466,uncategorized
134,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Ripples,7gSUCiEFluoGtckjfU7JZH,https://p.scdn.co/mp3-preview/f7960ef952f4fdd0d5450f093f48a0b42677b603?cid=0c571addac5347aa9932ddc72e415d79,2023-04-19,['new french touch'],52,0.648,0.511,-11.53,0.382,0.81,0.0063,0.106,0.126,117.935,10,1,187617,uncategorized
