,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
99,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Coming Back (feat. SZA),2pSsHnjAgEPjHmet7ChlHQ,https://p.scdn.co/mp3-preview/e3e64fb40503ab2d7a73961ac86542e27cfa95ac?cid=0c571addac5347aa9932ddc72e415d79,2021-10-08,"['art pop', 'indie soul', 'indietronica', 'neo soul', 'uk alternative pop']",65,0.653,0.496,-7.262,0.0868,0.625,0.274,0.151,0.102,86.013,10,0,195905,pop
100,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Vossi Bop,5DXKtoZLm31msT7tNGNHLG,https://p.scdn.co/mp3-preview/5c8917f1c82625038a23829b6110b85dd72729d3?cid=0c571addac5347aa9932ddc72e415d79,2019-12-13,"['grime', 'uk hip hop']",70,0.682,0.653,-6.062,0.339,0.13,0.00116,0.129,0.428,188.115,8,1,196267,uncategorized
101,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,https://p.scdn.co/mp3-preview/49b7dbbb7d6d873d96723d26b3b03c28c19bb76c?cid=0c571addac5347aa9932ddc72e415d79,2020-01-10,"['pop', 'post-teen pop']",83,0.488,0.343,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819,4,1,206459,pop
102,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Loose Ends,6dEe0H4vjEyy2ukczkB25o,https://p.scdn.co/mp3-preview/0e137f833b99d8efb1066509c7a623005867d298?cid=0c571addac5347aa9932ddc72e415d79,2019-04-19,"['indie soul', 'london rap']",61,0.79,0.675,-6.952,0.319,0.166,1.36e-05,0.103,0.363,90.961,11,0,256198,rap
103,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,golden hour,4yNk9iz9WVJikRFle3XEvn,https://p.scdn.co/mp3-preview/bcc17f30841d6fbf3cd7954c3e3cf669f11b6a21?cid=0c571addac5347aa9932ddc72e415d79,2022-10-03,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",85,0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,4,1,209260,pop
104,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Escapism.,5WxVXxCMRnvxUKFq40ELwq,,2022-11-25,"['uk contemporary r&b', 'uk pop']",39,0.538,0.742,-5.355,0.114,0.138,4.67e-05,0.0934,0.25,96.107,2,1,272373,pop
105,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Fed Up,0mhzsfx2gEMlszBu4h0vjk,,2022-08-31,[unknown],37,0.683,0.51,-11.079,0.234,0.0721,0.0,0.121,0.132,175.972,2,1,152790,uncategorized
106,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,We Kunnen Het Leven Aan,2X3tB9yISaQw2z8ABmp00m,https://p.scdn.co/mp3-preview/563fbe296095296297b660015e526f8074c81729?cid=0c571addac5347aa9932ddc72e415d79,2003-01-01,['vlaamse kinderliedje'],38,0.594,0.886,-6.193,0.0434,0.0933,4.75e-06,0.0984,0.402,149.99,7,1,238000,uncategorized
107,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Spring,6cTjKfM4NegA6MYQLnlUDA,https://p.scdn.co/mp3-preview/45248e53585becf7b4e1f887691322c0673c679f?cid=0c571addac5347aa9932ddc72e415d79,2003-01-01,['vlaamse kinderliedje'],44,0.559,0.928,-6.69,0.0533,0.00084,2.71e-05,0.285,0.646,136.0,9,1,192747,uncategorized
108,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,https://p.scdn.co/mp3-preview/667e62a782667b01e98006cd3ba42c9852b62bea?cid=0c571addac5347aa9932ddc72e415d79,2021-07-30,"['art pop', 'electropop', 'pop']",88,0.332,0.225,-8.697,0.0348,0.767,0.00349,0.128,0.297,81.055,0,1,298899,pop
109,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Dumb Love,2Ms8MDDtYBw7M3K5F3EqPX,https://p.scdn.co/mp3-preview/f8d6c5702443f5b0e2a19924254ff3df591a1da7?cid=0c571addac5347aa9932ddc72e415d79,2021-06-11,"['alt z', 'gen z singer-songwriter', 'uk pop']",63,0.569,0.422,-5.856,0.0302,0.0296,0.0,0.0613,0.175,76.96,0,1,207068,pop
110,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Kill Bill,3OHfY25tqY28d16oZczHc8,https://p.scdn.co/mp3-preview/49dfe4ea78c5d3c5d2923d4a34c50fc4709855cb?cid=0c571addac5347aa9932ddc72e415d79,2022-12-09,"['pop', 'r&b', 'rap']",90,0.644,0.728,-5.75,0.0351,0.0543,0.169,0.161,0.43,88.993,8,1,153947,pop
111,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Afterglow,6LW3Z1GqbL78TIjfDyg4zp,https://p.scdn.co/mp3-preview/37624671fb26ceec2113ea5b73fa9a1e16d2139a?cid=0c571addac5347aa9932ddc72e415d79,2013-01-01,"['dancefloor dnb', 'drum and bass', 'uk dance']",72,0.516,0.915,-2.498,0.0562,0.0228,0.000789,0.125,0.0398,174.032,7,1,225172,uncategorized
112,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,24/5,1A6gT680oQr98VtDkNzys7,https://p.scdn.co/mp3-preview/14810f34dd18703f09cbe8b59cd3e70129f5575e?cid=0c571addac5347aa9932ddc72e415d79,2021-09-10,"['alt z', 'gen z singer-songwriter', 'uk pop']",55,0.559,0.763,-4.16,0.105,0.403,0.0,0.127,0.349,91.069,0,1,158221,pop
113,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm,https://p.scdn.co/mp3-preview/36cfe8fbfb78aa38ca3b222c4b9fc88cda992841?cid=0c571addac5347aa9932ddc72e415d79,2022-12-09,"['pop', 'r&b', 'rap']",86,0.358,0.284,-8.285,0.0285,0.805,0.0,0.183,0.276,99.796,7,1,180853,pop
