,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
428,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Sinner,3VcDAu3uwwtYymC6gtTbao,,2015-10-09,"['neo mellow', 'post-teen pop']",0,0.639,0.787,-5.756,0.0299,0.00357,0.0,0.221,0.326,111.977,2,1,220733,pop
429,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Mess Is Mine,29jtZGdgpE2lWm2mkIt6HS,https://p.scdn.co/mp3-preview/bfa77eb015369df054e965dc5b96d0696636c90a?cid=0c571addac5347aa9932ddc72e415d79,2014-09-09,"['folk-pop', 'modern rock']",70,0.595,0.723,-8.256,0.0349,0.047,0.0286,0.0995,0.272,108.043,7,1,223640,pop
430,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,They Don't Know About Us,64H4j954prn7Sn8mA91m25,https://p.scdn.co/mp3-preview/f2289c7c28642644b376d62140041d957ba5649c?cid=0c571addac5347aa9932ddc72e415d79,2012-12-01,"['channel pop', 'lds youth']",38,0.646,0.415,-8.417,0.041,0.822,0.0,0.165,0.452,148.034,2,1,206490,pop
431,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Raging (feat. Kodaline),6DsFZITJMPnh8z5XewfVmL,https://p.scdn.co/mp3-preview/993826e96b9ae14242ac632fb3a86f0923ca424f?cid=0c571addac5347aa9932ddc72e415d79,2016-04-01,"['edm', 'pop', 'pop dance', 'tropical house']",61,0.55,0.689,-7.76,0.094,0.0498,0.0,0.207,0.408,99.904,3,0,224487,pop
432,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Hehkuu,6tWsQ6m7PTW3WBJMvgXIyq,https://p.scdn.co/mp3-preview/a2bfa0ed8dbd3e4b4023bf20f739f9b6745db067?cid=0c571addac5347aa9932ddc72e415d79,2016-05-13,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'finnish trap']",48,0.576,0.728,-5.555,0.233,0.00642,0.0,0.125,0.431,89.957,9,0,218606,pop
433,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Save Me - Remastered 2011,1pBFEy8cz0Fq4Pru0c4awd,https://p.scdn.co/mp3-preview/164fd300248b8a12c0ee3672b2440488fb50e826?cid=0c571addac5347aa9932ddc72e415d79,1980-06-27,"['classic rock', 'glam rock', 'rock']",62,0.507,0.452,-6.8,0.0269,0.359,0.0,0.109,0.322,81.632,7,1,229920,rock
434,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Good Old-Fashioned Lover Boy - Remastered 2011,61lj5cHhOifNzSMXuWg54Z,,1976-12-10,"['classic rock', 'glam rock', 'rock']",0,0.545,0.453,-6.697,0.0302,0.603,0.0,0.0571,0.399,96.82,3,1,173173,rock
435,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Love Of My Life - Remastered 2011,1luVGXHe7oimtkPScdsKBe,,1975-11-21,"['classic rock', 'glam rock', 'rock']",0,0.329,0.179,-11.589,0.0299,0.933,5.04e-06,0.115,0.255,154.175,5,1,217387,rock
436,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Let Your Heart Hold Fast,0poxIvI8mH3TZcGp4T7BWs,,2012-05-29,['modern folk rock'],0,0.471,0.462,-7.579,0.0281,0.151,0.000251,0.153,0.469,134.007,5,1,226880,folk
437,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,"Planeetat, enkelit ja kuu",6vNDetLZ9iQ0WqBUkFLrA2,,2014-10-10,"['finnish pop', 'iskelma', 'suomi rock']",0,0.557,0.532,-8.604,0.035,0.0562,4.97e-06,0.0623,0.576,83.437,9,0,241267,pop
438,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Linnuton puu,4OI4WZXt9PYzga2VTN5FRF,https://p.scdn.co/mp3-preview/3cb20a61da43f92934ce8ae892ee339fccde64e5?cid=0c571addac5347aa9932ddc72e415d79,2009-04-16,"['finnish pop', 'iskelma', 'suomi rock']",34,0.601,0.211,-10.874,0.0268,0.775,0.000281,0.113,0.285,93.649,0,1,237120,pop
439,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Sinä olet minä,41SezfHlFVaIT5gtDS7BgJ,https://p.scdn.co/mp3-preview/af743a8f8be5c98a8ff1a238b1253cf3429f217a?cid=0c571addac5347aa9932ddc72e415d79,2010-05-24,"['finnish pop', 'iskelma', 'suomi rock']",26,0.609,0.491,-9.824,0.0252,0.576,0.406,0.113,0.311,100.783,8,1,225880,pop
440,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Kuka sut muka huolisi?,6sgz1R1YJa82vGxJ354UC6,https://p.scdn.co/mp3-preview/ea4edb66645296ffc7c27e898aff4341bfaab962?cid=0c571addac5347aa9932ddc72e415d79,2012-10-26,"['finnish pop', 'iskelma', 'suomi rock']",18,0.673,0.109,-13.946,0.0622,0.942,5.33e-05,0.106,0.3,110.082,1,1,204467,pop
441,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Häävalssi,0e0FFeJLCNrqO1abELMG21,https://p.scdn.co/mp3-preview/d0f6870d59ae7e8bd8b39b251dd2af7e231d2ade?cid=0c571addac5347aa9932ddc72e415d79,2006,"['finnish pop', 'iskelma', 'suomi rock']",18,0.38,0.425,-6.298,0.0299,0.371,0.0157,0.175,0.264,79.637,5,1,291253,pop
442,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Olet puolisoni nyt,07QBGecPtviK0TXTaXeV3v,,2012-01-01,"['finnish pop', 'suomi rock']",0,0.616,0.653,-7.911,0.0343,0.0215,1e-05,0.211,0.55,117.939,0,1,236347,pop
443,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Elän sut uudestaan,41yPlVj1ss9kMx8LSd9f1p,https://p.scdn.co/mp3-preview/75453b45762c7f84be46cd77b9b849b84dfb7872?cid=0c571addac5347aa9932ddc72e415d79,2013-08-19,"['finnish dance pop', 'finnish pop']",39,0.629,0.723,-8.401,0.028,0.0708,0.0,0.247,0.577,109.953,7,1,225067,pop
444,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Rakkauden kesä,2zpany4JZWqNHsUxPHezkn,https://p.scdn.co/mp3-preview/64c21db2415a4734fa4c29172c8dba2ac65209fa?cid=0c571addac5347aa9932ddc72e415d79,2016-06-29,"['finnish dance pop', 'finnish pop', 'iskelma', 'suomi rock']",27,0.675,0.694,-6.937,0.0483,0.179,5.18e-05,0.26,0.617,124.938,3,1,220752,pop
445,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Hakuammuntaa,5eyPzqRneS2BtocXaZvpIi,https://p.scdn.co/mp3-preview/32d78a9424ad09e3a9b18989aaae128770f00640?cid=0c571addac5347aa9932ddc72e415d79,2016-07-01,"['finnish dance pop', 'finnish pop']",32,0.612,0.455,-7.044,0.0375,0.377,0.0,0.107,0.616,82.913,3,1,171776,pop
446,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,All I Want,2PwXOevGUSkU8qaYZjgLq2,,2013-10-08,"['irish pop', 'modern rock']",0,0.209,0.412,-9.733,0.0443,0.172,0.15,0.0843,0.162,86.26,0,1,305747,pop
447,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Äiti anna anteeks,2PcxqqlWxVnu9y3b9pWONp,https://p.scdn.co/mp3-preview/95c30fc8ffecb36733caeb1d947dd887db3ebc48?cid=0c571addac5347aa9932ddc72e415d79,2015-08-14,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'suomi rock']",42,0.554,0.747,-6.73,0.116,0.0682,0.0,0.114,0.678,74.85,1,1,220747,pop
448,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Yhdessä,1Cy3za4i6PuJSIxo0Fvk12,,2016-04-29,"['finnish dance pop', 'finnish pop']",0,0.696,0.565,-6.147,0.0295,0.533,3.15e-06,0.104,0.459,124.849,0,1,212773,pop
449,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Laura tietää sen,5OyHhNKv8gc5zvFLGgcyin,https://p.scdn.co/mp3-preview/68e2a6a1707f552869d00e1a5f94f0301d64e6ae?cid=0c571addac5347aa9932ddc72e415d79,2013-05-27,"['finnish pop', 'iskelma', 'suomi rock']",17,0.64,0.469,-6.031,0.0273,0.356,7.09e-06,0.0951,0.181,106.987,9,1,219307,pop
